Timestamp,Air Temperature (°C),Leaf Temperature (°C),Humidity (%),Air VPD (kPa),Leaf VPD (kPa)
1742133997.4760404,21.4,20.1,42,1.48,1.28,False,False,False
1742134027.5686646,21.4,20.1,42,1.48,1.28,False,False,False
1742134057.6667402,21.4,20.1,42,1.48,1.28,False,False,False
1742134087.7584717,21.4,20.1,42,1.48,1.28,False,False,False
1742134117.8534832,21.4,20.1,42,1.48,1.28,False,False,False
1742134147.9520612,21.4,20.1,42,1.48,1.28,False,False,False
1742134178.0470746,21.4,20.1,42,1.48,1.28,False,False,False
1742134208.166632,21.4,20.1,42,1.48,1.28,False,False,False
1742134238.2642252,21.5,20.2,42,1.49,1.29,False,False,False
1742134268.3703623,21.4,20.1,42,1.48,1.28,False,False,False
1742134298.477171,21.4,20.1,42,1.48,1.28,False,False,False
1742134328.5794716,21.4,20.1,42,1.48,1.28,False,False,False
1742134358.661049,21.4,20.1,42,1.48,1.28,False,False,False
1742134388.7637463,21.4,20.1,42,1.48,1.28,False,False,False
1742134418.835007,21.4,20.1,42,1.48,1.28,False,False,False
1742134448.933722,21.4,20.1,42,1.48,1.28,False,False,False
1742134479.0315073,21.4,20.1,42,1.48,1.28,False,False,False
1742134509.1302886,21.4,20.1,42,1.48,1.28,False,False,False
1742134539.2184489,21.4,20.1,42,1.48,1.28,False,False,False
1742134569.2867467,21.4,20.1,42,1.48,1.28,False,False,False
1742134599.3852487,21.4,20.1,42,1.48,1.28,False,False,False
1742134629.482639,21.4,20.1,42,1.48,1.28,False,False,False
1742134659.5532575,21.4,20.1,42,1.48,1.28,False,False,False
1742134689.651652,21.4,20.1,42,1.48,1.28,False,False,False
1742134719.751659,21.4,20.1,42,1.48,1.28,False,False,False
1742134749.8435667,21.4,20.1,42,1.48,1.28,False,False,False
1742134779.9423964,21.4,20.1,42,1.48,1.28,False,False,False
1742134810.037708,21.4,20.1,42,1.48,1.28,False,False,False
1742134840.134639,21.4,20.1,42,1.48,1.28,False,False,False
1742134870.2275681,21.4,20.1,42,1.48,1.28,False,False,False
1742134900.3312836,21.4,20.1,42,1.48,1.28,False,False,False
1742134930.4313893,21.4,20.1,42,1.48,1.28,False,False,False
1742134960.512278,21.4,20.1,42,1.48,1.28,False,False,False
1742134990.625216,21.4,20.1,42,1.48,1.28,False,False,False
1742135020.722669,21.4,20.1,42,1.48,1.28,False,False,False
1742135050.8224368,21.4,20.1,42,1.48,1.28,False,False,False
1742135080.9230897,21.4,20.1,42,1.48,1.28,False,False,False
1742135111.0303888,21.4,20.1,42,1.48,1.28,False,False,False
1742135141.133733,21.4,20.1,42,1.48,1.28,False,False,False
1742135171.2070158,21.4,20.1,42,1.48,1.28,False,False,False
1742135201.2918952,21.4,20.1,42,1.48,1.28,False,False,False
1742135231.381029,21.4,20.1,42,1.48,1.28,False,False,False
1742135261.4759262,21.4,20.1,42,1.48,1.28,False,False,False
1742135291.572651,21.4,20.1,42,1.48,1.28,False,False,False
1742135321.6724908,21.4,20.1,42,1.48,1.28,False,False,False
1742135351.76312,21.4,20.1,42,1.48,1.28,False,False,False
1742135381.8998723,21.4,20.1,42,1.48,1.28,False,False,False
1742135411.9970431,21.4,20.1,42,1.48,1.28,False,False,False
1742135442.0846446,21.4,20.1,42,1.48,1.28,False,False,False
1742135472.1843584,21.4,20.1,42,1.48,1.28,False,False,False
1742135502.280819,21.4,20.1,42,1.48,1.28,False,False,False
1742135532.3796108,21.4,20.1,42,1.48,1.28,False,False,False
1742135562.470021,21.4,20.1,42,1.48,1.28,False,False,False
1742135592.5742085,21.4,20.1,42,1.48,1.28,False,False,False
1742135622.6777465,21.4,20.1,42,1.48,1.28,False,False,False
1742135652.7701757,21.4,20.1,42,1.48,1.28,False,False,False
1742135682.880358,21.4,20.1,42,1.48,1.28,False,False,False
1742135712.9784374,21.4,20.1,42,1.48,1.28,False,False,False
1742135743.074624,21.4,20.1,42,1.48,1.28,False,False,False
1742135773.1704533,21.4,20.1,42,1.48,1.28,False,False,False
1742135803.2578037,21.4,20.1,42,1.48,1.28,False,False,False
1742135833.3619049,21.4,20.1,42,1.48,1.28,False,False,False
1742135863.4591947,21.4,20.1,42,1.48,1.28,False,False,False
1742135893.559135,21.4,20.1,42,1.48,1.28,False,False,False
1742135923.6640966,21.4,20.1,42,1.48,1.28,False,False,False
1742135953.7576973,21.4,20.1,42,1.48,1.28,False,False,False
1742135983.8574421,21.4,20.1,42,1.48,1.28,False,False,False
1742136013.95651,21.4,20.1,42,1.48,1.28,False,False,False
1742136044.05036,21.4,20.1,42,1.48,1.28,False,False,False
1742136074.1235352,21.4,20.1,42,1.48,1.28,False,False,False
1742136104.2124674,21.4,20.1,42,1.48,1.28,False,False,False
1742136134.3121302,21.4,20.1,42,1.48,1.28,False,False,False
1742136164.3823645,21.4,20.1,42,1.48,1.28,False,False,False
1742136194.4868162,21.4,20.1,42,1.48,1.28,False,False,False
1742136224.5611205,21.4,20.1,42,1.48,1.28,False,False,False
1742136254.6625295,21.4,20.1,42,1.48,1.28,False,False,False
1742136284.7660325,21.4,20.1,42,1.48,1.28,False,False,False
1742136314.8604193,21.4,20.1,42,1.48,1.28,False,False,False
1742136344.9653144,21.4,20.1,42,1.48,1.28,False,False,False
1742136375.074734,21.4,20.1,42,1.48,1.28,False,False,False
1742136405.1803415,21.4,20.1,42,1.48,1.28,False,False,False
1742136435.2606497,21.4,20.1,42,1.48,1.28,False,False,False
1742136465.3663108,21.4,20.1,42,1.48,1.28,False,False,False
1742136495.4709208,21.4,20.1,42,1.48,1.28,False,False,False
1742136525.5871074,21.4,20.1,42,1.48,1.28,False,False,False
1742136555.6808,21.4,20.1,42,1.48,1.28,False,False,False
1742136585.7755027,21.4,20.1,43,1.45,1.26,False,False,False
1742136615.8714256,21.4,20.1,43,1.45,1.26,False,False,False
1742136645.9729698,21.4,20.1,43,1.45,1.26,False,False,False
1742136676.0789208,21.4,20.1,43,1.45,1.26,False,False,False
1742136706.1781511,21.4,20.1,43,1.45,1.26,False,False,False
1742136736.2754252,21.4,20.1,43,1.45,1.26,False,False,False
1742136766.3807917,21.4,20.1,43,1.45,1.26,False,False,False
1742136796.474669,21.4,20.1,43,1.45,1.26,False,False,False
1742136826.5605123,21.4,20.1,43,1.45,1.26,False,False,False
1742136856.6519153,21.4,20.1,43,1.45,1.26,False,False,False
1742136886.7702148,21.4,20.1,43,1.45,1.26,False,False,False
1742136916.8460705,21.4,20.1,43,1.45,1.26,False,False,False
1742136946.9475598,21.4,20.1,43,1.45,1.26,False,False,False
1742136977.05656,21.4,20.1,43,1.45,1.26,False,False,False
1742137007.161116,21.4,20.1,43,1.45,1.26,False,False,False
1742137037.253464,21.4,20.1,43,1.45,1.26,False,False,False
1742137067.3473918,21.4,20.1,43,1.45,1.26,False,False,False
1742137097.4462185,21.4,20.1,43,1.45,1.26,False,False,False
1742137127.5372612,21.4,20.1,43,1.45,1.26,False,False,False
1742137157.6168742,21.4,20.1,43,1.45,1.26,False,False,False
1742137187.7229948,21.4,20.1,43,1.45,1.26,False,False,False
1742137217.786243,21.4,20.1,43,1.45,1.26,False,False,False
1742137247.9074857,21.4,20.1,43,1.45,1.26,False,False,False
1742137278.0045886,21.4,20.1,43,1.45,1.26,False,False,False
1742137308.089421,21.4,20.1,43,1.45,1.26,False,False,False
1742137338.1900089,21.4,20.1,43,1.45,1.26,False,False,False
1742137368.282247,21.4,20.1,43,1.45,1.26,False,False,False
1742137398.372743,21.4,20.1,43,1.45,1.26,False,False,False
1742137428.472278,21.4,20.1,43,1.45,1.26,False,False,False
1742137458.581657,21.4,20.1,43,1.45,1.26,False,False,False
1742137488.6808326,21.4,20.1,43,1.45,1.26,False,False,False
1742137518.781412,21.4,20.1,43,1.45,1.26,False,False,False
1742137548.9098587,21.4,20.1,43,1.45,1.26,False,False,False
1742137579.0024097,21.4,20.1,43,1.45,1.26,False,False,False
1742137609.0762808,21.4,20.1,43,1.45,1.26,False,False,False
1742137639.1792178,21.4,20.1,43,1.45,1.26,False,False,False
1742137669.2604918,21.4,20.1,43,1.45,1.26,False,False,False
1742137699.3549035,21.4,20.1,43,1.45,1.26,False,False,False
1742137729.4506109,21.4,20.1,43,1.45,1.26,False,False,False
1742137759.5431287,21.4,20.1,43,1.45,1.26,False,False,False
1742137789.6405854,21.4,20.1,43,1.45,1.26,False,False,False
1742137819.7418985,21.4,20.1,43,1.45,1.26,False,False,False
1742137849.8442962,21.4,20.1,43,1.45,1.26,False,False,False
1742137879.9444408,21.4,20.1,43,1.45,1.26,False,False,False
1742137910.030698,21.4,20.1,43,1.45,1.26,False,False,False
1742137940.1955516,21.4,20.1,43,1.45,1.26,False,False,False
1742137970.2815433,21.4,20.1,43,1.45,1.26,False,False,False
1742138000.3800418,21.4,20.1,43,1.45,1.26,False,False,False
1742138030.476549,21.4,20.1,43,1.45,1.26,False,False,False
1742138060.5869834,21.4,20.1,43,1.45,1.26,False,False,False
1742138090.691991,21.4,20.1,43,1.45,1.26,False,False,False
1742138120.7905276,21.4,20.1,43,1.45,1.26,False,False,False
1742138150.8910244,21.4,20.1,43,1.45,1.26,False,False,False
1742138180.9895265,21.4,20.1,43,1.45,1.26,False,False,False
1742138211.1065447,21.4,20.1,43,1.45,1.26,False,False,False
1742138241.1812289,21.4,20.1,43,1.45,1.26,False,False,False
1742138271.2610438,21.4,20.1,43,1.45,1.26,False,False,False
1742138301.3543532,21.4,20.1,43,1.45,1.26,False,False,False
1742138331.446643,21.4,20.1,43,1.45,1.26,False,False,False
1742138361.51967,21.4,20.1,43,1.45,1.26,False,False,False
1742138391.6199517,21.3,20.0,44,1.42,1.22,False,False,False
1742138421.7107294,21.3,20.0,44,1.42,1.22,False,False,False
1742138451.8096695,21.3,20.0,44,1.42,1.22,False,False,False
1742138481.9118657,21.3,20.0,44,1.42,1.22,False,False,False
1742138512.0122588,21.3,20.0,44,1.42,1.22,False,False,False
1742138542.1066725,21.3,20.0,44,1.42,1.22,False,False,False
1742138572.203033,21.3,20.0,44,1.42,1.22,False,False,False
1742138602.2974606,21.3,20.0,44,1.42,1.22,False,False,False
1742138632.4026337,21.3,20.0,44,1.42,1.22,False,False,False
1742138662.4879324,21.3,20.0,44,1.42,1.22,False,False,False
1742138692.5933897,21.3,20.0,44,1.42,1.22,False,False,False
1742138722.6920602,21.3,20.0,45,1.39,1.2,False,False,False
1742138752.7891352,21.3,20.0,45,1.39,1.2,False,False,False
1742138782.8911388,21.3,20.0,45,1.39,1.2,False,False,False
1742138813.0008726,21.3,20.0,45,1.39,1.2,False,False,False
1742138843.1023026,21.3,20.0,45,1.39,1.2,False,False,False
1742138873.2073894,21.3,20.0,45,1.39,1.2,False,False,False
1742138903.3062472,21.3,20.0,45,1.39,1.2,False,False,False
1742138933.402256,21.3,20.0,45,1.39,1.2,False,False,False
1742138963.5017364,21.3,20.0,45,1.39,1.2,False,False,False
1742138993.599082,21.3,20.0,45,1.39,1.2,False,False,False
1742139023.6911643,21.3,20.0,45,1.39,1.2,False,False,False
1742139053.7847803,21.3,20.0,45,1.39,1.2,False,False,False
1742139083.8854327,21.3,20.0,45,1.39,1.2,False,False,False
1742139114.0135226,21.3,20.0,45,1.39,1.2,False,False,False
1742139144.1128418,21.3,20.0,45,1.39,1.2,False,False,False
1742139174.221359,21.3,20.0,45,1.39,1.2,False,False,False
1742139204.3187535,21.3,20.0,45,1.39,1.2,False,False,False
1742139234.4181445,21.3,20.0,45,1.39,1.2,False,False,False
1742139264.5041215,21.3,20.0,45,1.39,1.2,False,False,False
1742139294.6059155,21.4,20.1,48,1.33,1.13,False,False,False
1742139324.6909742,21.4,20.1,48,1.33,1.13,False,False,False
1742139354.7939732,21.4,20.1,48,1.33,1.13,False,False,False
1742139384.8914957,21.4,20.1,48,1.33,1.13,False,False,False
1742139414.9914167,21.4,20.1,48,1.33,1.13,False,False,False
1742139445.0825613,21.4,20.1,48,1.33,1.13,False,False,False
1742139475.1853688,21.4,20.1,48,1.33,1.13,False,False,False
1742139505.2827802,21.4,20.1,48,1.33,1.13,False,False,False
1742139535.3781707,21.4,20.1,48,1.33,1.13,False,False,False
1742139565.462933,21.4,20.1,48,1.33,1.13,False,False,False
1742139595.548409,21.4,20.1,48,1.33,1.13,False,False,False
1742139625.6491497,21.4,20.1,48,1.33,1.13,False,False,False
1742139655.7549148,21.4,20.1,48,1.33,1.13,False,False,False
1742139685.856364,21.4,20.1,48,1.33,1.13,False,False,False
1742139715.9592605,21.4,20.1,48,1.33,1.13,False,False,False
1742139746.061347,21.4,20.1,48,1.33,1.13,False,False,False
1742139776.162655,21.4,20.1,48,1.33,1.13,False,False,False
1742139806.2565,21.4,20.1,48,1.33,1.13,False,False,False
1742139836.3344214,21.4,20.1,48,1.33,1.13,False,False,False
1742139866.434542,21.4,20.1,48,1.33,1.13,False,False,False
1742139896.5340922,21.4,20.1,48,1.33,1.13,False,False,False
1742139926.6642883,21.2,19.9,42,1.46,1.27,False,False,False
1742139956.7565875,21.2,19.9,42,1.46,1.27,False,False,False
1742139986.8600404,21.2,19.9,42,1.46,1.27,False,False,False
1742140016.9635713,21.2,19.9,42,1.46,1.27,False,False,False
1742140047.0695822,21.2,19.9,42,1.46,1.27,False,False,False
1742140077.1558075,21.2,19.9,42,1.46,1.27,False,False,False
1742140107.2581134,21.2,19.9,42,1.46,1.27,False,False,False
1742140137.3583143,21.2,19.9,42,1.46,1.27,False,False,False
1742140167.4446037,21.2,19.9,42,1.46,1.27,False,False,False
1742140197.5445263,21.1,19.8,41,1.48,1.28,False,False,False
1742140227.6503515,21.1,19.8,41,1.48,1.28,False,False,False
1742140257.755021,21.1,19.8,41,1.48,1.28,False,False,False
1742140287.8755322,21.1,19.8,41,1.48,1.28,False,False,False
1742140317.9780314,21.1,19.8,41,1.48,1.28,False,False,False
1742140348.0850132,21.1,19.8,41,1.48,1.28,False,False,False
1742140378.2152674,21.1,19.8,41,1.48,1.28,False,False,False
1742140408.2925541,21.1,19.8,41,1.48,1.28,False,False,False
1742140438.3963737,21.1,19.8,41,1.48,1.28,False,False,False
1742140468.5023828,21.1,19.8,41,1.48,1.28,False,False,False
1742140498.6085527,21.1,19.8,41,1.48,1.28,False,False,False
1742140528.6826277,21.0,19.7,39,1.52,1.33,False,False,False
1742140558.7809322,21.0,19.7,39,1.52,1.33,False,False,False
1742140588.8755379,21.0,19.7,39,1.52,1.33,False,False,False
1742140618.979658,21.0,19.7,39,1.52,1.33,False,False,False
1742140649.0781767,21.0,19.7,39,1.52,1.33,False,False,False
1742140679.1814315,21.0,19.7,39,1.52,1.33,False,False,False
1742140709.2876682,21.0,19.7,39,1.52,1.33,False,False,False
1742140739.3748713,21.0,19.7,39,1.52,1.33,False,False,False
1742140769.4816666,21.0,19.7,39,1.52,1.33,False,False,False
1742140799.5804677,21.0,19.7,39,1.52,1.33,False,False,False
1742140829.687656,21.0,19.7,39,1.52,1.33,False,False,False
1742140859.786631,21.0,19.7,39,1.52,1.33,False,False,False
1742140889.8819046,21.0,19.7,39,1.52,1.33,False,False,False
1742140919.985014,21.0,19.7,39,1.52,1.33,False,False,False
1742140950.0655625,21.0,19.7,39,1.52,1.33,False,False,False
1742140980.1654088,21.0,19.7,39,1.52,1.33,False,False,False
1742141010.2595577,21.0,19.7,39,1.52,1.33,False,False,False
1742141040.357752,21.0,19.7,39,1.52,1.33,False,False,False
1742141070.457024,21.0,19.7,39,1.52,1.33,False,False,False
1742141100.5408103,20.9,19.6,38,1.53,1.34,False,False,False
1742141130.6236749,20.9,19.6,38,1.53,1.34,False,False,False
1742141160.7386475,20.9,19.6,38,1.53,1.34,False,False,False
1742141190.8437972,20.9,19.6,38,1.53,1.34,False,False,False
1742141220.949528,20.9,19.6,38,1.53,1.34,False,False,False
1742141251.04495,20.9,19.6,38,1.53,1.34,False,False,False
1742141281.143458,20.9,19.6,38,1.53,1.34,False,False,False
1742141311.2285395,20.9,19.6,38,1.53,1.34,False,False,False
1742141341.3178465,20.9,19.6,38,1.53,1.34,False,False,False
1742141371.4226694,20.9,19.6,38,1.53,1.34,False,False,False
1742141401.519341,20.9,19.6,38,1.53,1.34,False,False,False
1742141431.621029,20.9,19.6,38,1.53,1.34,False,False,False
1742141461.6952245,20.9,19.6,38,1.53,1.34,False,False,False
1742141491.7746096,20.9,19.6,38,1.53,1.34,False,False,False
1742141521.8729823,20.9,19.6,38,1.53,1.34,False,False,False
1742141551.9727335,20.9,19.6,38,1.53,1.34,False,False,False
1742141582.0410547,20.9,19.6,38,1.53,1.34,False,False,False
1742141612.1420233,20.9,19.6,38,1.53,1.34,False,False,False
1742141642.221959,20.9,19.6,38,1.53,1.34,False,False,False
1742141672.3255522,20.9,19.6,38,1.53,1.34,False,False,False
1742141702.4391615,20.9,19.6,38,1.53,1.34,False,False,False
1742141732.528148,20.9,19.6,38,1.53,1.34,False,False,False
1742141762.6255882,20.9,19.6,38,1.53,1.34,False,False,False
1742141792.7229116,20.9,19.6,38,1.53,1.34,False,False,False
1742141822.8219578,20.9,19.6,38,1.53,1.34,False,False,False
1742141852.9286747,20.9,19.6,38,1.53,1.34,False,False,False
1742141883.0306265,20.9,19.6,38,1.53,1.34,False,False,False
1742141913.1320808,20.9,19.6,38,1.53,1.34,False,False,False
1742141943.2287562,20.9,19.6,38,1.53,1.34,False,False,False
1742141973.3224015,20.9,19.6,38,1.53,1.34,False,False,False
1742142003.420845,20.8,19.5,38,1.52,1.33,False,False,False
1742142033.5288742,20.8,19.5,38,1.52,1.33,False,False,False
1742142063.6315129,20.8,19.5,38,1.52,1.33,False,False,False
1742142093.736238,20.8,19.5,38,1.52,1.33,False,False,False
1742142123.844056,20.8,19.5,38,1.52,1.33,False,False,False
1742142153.9351506,20.8,19.5,38,1.52,1.33,False,False,False
1742142184.0353801,20.8,19.5,38,1.52,1.33,False,False,False
1742142214.1352935,20.8,19.5,38,1.52,1.33,False,False,False
1742142244.2132425,20.8,19.5,38,1.52,1.33,False,False,False
1742142274.3129249,20.8,19.5,38,1.52,1.33,False,False,False
1742142304.4057057,20.7,19.4,37,1.54,1.35,False,False,False
1742142334.4998846,20.7,19.4,37,1.54,1.35,False,False,False
1742142364.5905545,20.7,19.4,37,1.54,1.35,False,False,False
1742142394.695937,20.7,19.4,37,1.54,1.35,False,False,False
1742142424.7876213,20.7,19.4,37,1.54,1.35,False,False,False
1742142454.8865283,20.7,19.4,37,1.54,1.35,False,False,False
1742142484.9840896,20.7,19.4,37,1.54,1.35,False,False,False
1742142515.0813873,20.7,19.4,37,1.54,1.35,False,False,False
1742142545.179412,20.7,19.4,37,1.54,1.35,False,False,False
1742142575.2664664,20.7,19.4,37,1.54,1.35,False,False,False
1742142605.3701181,20.7,19.4,37,1.54,1.35,False,False,False
1742142635.4725633,20.7,19.4,37,1.54,1.35,False,False,False
1742142665.5777497,20.7,19.4,37,1.54,1.35,False,False,False
1742142695.6762204,20.7,19.4,37,1.54,1.35,False,False,False
1742142725.773765,20.7,19.4,37,1.54,1.35,False,False,False
1742142755.8844697,20.7,19.4,37,1.54,1.35,False,False,False
1742142785.9855695,20.7,19.4,37,1.54,1.35,False,False,False
1742142816.0825868,20.7,19.4,37,1.54,1.35,False,False,False
1742142846.1830735,20.7,19.4,37,1.54,1.35,False,False,False
1742142876.2700737,20.7,19.4,37,1.54,1.35,False,False,False
1742142906.3461368,20.7,19.4,36,1.56,1.37,False,False,False
1742142936.444538,20.7,19.4,36,1.56,1.37,False,False,False
1742142966.5404773,20.7,19.4,36,1.56,1.37,False,False,False
1742142996.640217,20.7,19.4,36,1.56,1.37,False,False,False
1742143026.7387774,20.7,19.4,36,1.56,1.37,False,False,False
1742143056.8378353,20.7,19.4,36,1.56,1.37,False,False,False
1742143086.9386702,20.7,19.4,36,1.56,1.37,False,False,False
1742143117.0471692,20.7,19.4,36,1.56,1.37,False,False,False
1742143147.1498454,20.7,19.4,36,1.56,1.37,False,False,False
1742143177.2243736,20.7,19.4,36,1.56,1.37,False,False,False
1742143207.3261518,20.7,19.4,36,1.56,1.37,False,False,False
1742143237.4375632,20.7,19.4,36,1.56,1.37,False,False,False
1742143267.5487797,20.7,19.4,36,1.56,1.37,False,False,False
1742143297.6714795,20.7,19.4,36,1.56,1.37,False,False,False
1742143327.7501378,20.7,19.4,36,1.56,1.37,False,False,False
1742143357.833864,20.7,19.4,36,1.56,1.37,False,False,False
1742143387.964038,20.7,19.4,36,1.56,1.37,False,False,False
1742143418.0654886,20.7,19.4,36,1.56,1.37,False,False,False
1742143448.1619897,20.7,19.4,36,1.56,1.37,False,False,False
1742143478.2847412,20.7,19.4,36,1.56,1.37,False,False,False
1742143508.3994656,20.7,19.4,36,1.56,1.37,False,False,False
1742143538.5161552,20.7,19.4,36,1.56,1.37,False,False,False
1742143568.626114,20.7,19.4,36,1.56,1.37,False,False,False
1742143598.7274897,20.7,19.4,36,1.56,1.37,False,False,False
1742143628.829982,20.7,19.4,36,1.56,1.37,False,False,False
1742143658.932039,20.7,19.4,36,1.56,1.37,False,False,False
1742143689.0338588,20.7,19.4,36,1.56,1.37,False,False,False
1742143719.135551,20.7,19.4,36,1.56,1.37,False,False,False
1742143749.2378528,20.7,19.4,36,1.56,1.37,False,False,False
1742143779.3317869,20.7,19.4,36,1.56,1.37,False,False,False
1742143809.4295177,20.6,19.3,36,1.55,1.37,False,False,False
1742143839.5197814,20.6,19.3,36,1.55,1.37,False,False,False
1742143869.600836,20.6,19.3,36,1.55,1.37,False,False,False
1742143899.6942697,20.6,19.3,36,1.55,1.37,False,False,False
1742143929.7710154,20.6,19.3,36,1.55,1.37,False,False,False
1742143959.8678172,20.6,19.3,36,1.55,1.37,False,False,False
1742143989.9688864,20.6,19.3,36,1.55,1.37,False,False,False
1742144020.0499132,20.6,19.3,36,1.55,1.37,False,False,False
1742144050.145854,20.6,19.3,36,1.55,1.37,False,False,False
1742144080.2362707,20.6,19.3,36,1.55,1.37,False,False,False
1742144110.3399508,20.6,19.3,36,1.55,1.37,False,False,False
1742144140.4449918,20.6,19.3,36,1.55,1.37,False,False,False
1742144170.545387,20.6,19.3,36,1.55,1.37,False,False,False
1742144200.6484718,20.6,19.3,36,1.55,1.37,False,False,False
1742144230.7474988,20.6,19.3,36,1.55,1.37,False,False,False
1742144260.847148,20.6,19.3,36,1.55,1.37,False,False,False
1742144290.9592092,20.6,19.3,36,1.55,1.37,False,False,False
1742144321.063796,20.6,19.3,36,1.55,1.37,False,False,False
1742144351.1578956,20.6,19.3,36,1.55,1.37,False,False,False
1742144381.2527416,20.6,19.3,36,1.55,1.37,False,False,False
1742144411.3353975,20.6,19.3,36,1.55,1.37,False,False,False
1742144441.4400089,20.6,19.3,36,1.55,1.37,False,False,False
1742144471.5429008,20.6,19.3,36,1.55,1.37,False,False,False
1742144501.6605883,20.9,19.6,40,1.48,1.29,False,False,False
1742144531.7741368,20.9,19.6,40,1.48,1.29,False,False,False
1742144561.8770833,21.2,19.9,39,1.54,1.34,False,False,False
1742144591.9785497,21.2,19.9,39,1.54,1.34,False,False,False
1742144622.080847,21.5,20.2,39,1.56,1.37,False,False,False
1742144652.1874077,21.5,20.2,39,1.56,1.37,False,False,False
1742144682.2873554,21.8,20.5,38,1.62,1.42,False,False,False
1742144712.3930624,21.8,20.5,38,1.62,1.42,False,False,False
1742144742.4848135,22.1,20.8,40,1.6,1.39,False,False,False
1742144772.5879605,22.2,20.9,40,1.61,1.4,False,False,False
1742144802.6807175,22.3,21.0,40,1.62,1.41,False,False,False
1742144832.7899113,22.3,21.0,40,1.62,1.41,False,False,False
1742144862.8883677,22.5,21.2,40,1.64,1.43,False,False,False
1742144893.0029626,22.6,21.3,40,1.65,1.44,False,False,False
1742144923.0987525,22.7,21.4,40,1.66,1.45,False,False,False
1742144953.1965811,22.8,21.5,40,1.67,1.45,False,False,False
1742144983.2965698,22.8,21.5,40,1.67,1.45,False,False,False
1742145013.3967297,22.9,21.6,40,1.68,1.46,False,False,False
1742145043.4828718,23.0,21.7,40,1.69,1.47,False,False,False
1742145073.5846512,23.0,21.7,40,1.69,1.47,False,False,False
1742145103.687164,23.1,21.8,40,1.7,1.48,False,False,False
1742145133.786369,23.1,21.8,40,1.7,1.48,False,False,False
1742145163.9086118,23.2,21.9,39,1.73,1.52,False,False,False
1742145194.0102098,23.2,21.9,39,1.73,1.52,False,False,False
1742145224.110298,23.3,22.0,39,1.74,1.53,False,False,False
1742145254.2032607,23.3,22.0,39,1.74,1.53,False,False,False
1742145284.3104281,23.3,22.0,39,1.74,1.53,False,False,False
1742145314.4081879,23.3,22.0,39,1.74,1.53,False,False,False
1742145344.498434,23.4,22.1,39,1.76,1.54,False,False,False
1742145374.5992844,23.4,22.1,39,1.76,1.54,False,False,False
1742145404.6944313,23.4,22.1,39,1.76,1.54,False,False,False
1742145434.797605,23.5,22.2,39,1.77,1.55,False,False,False
1742145464.9030075,23.5,22.2,39,1.77,1.55,False,False,False
1742145495.0109856,23.5,22.2,39,1.77,1.55,False,False,False
1742145525.100578,23.5,22.2,39,1.77,1.55,False,False,False
1742145555.208257,23.5,22.2,39,1.77,1.55,False,False,False
1742145585.3491557,23.6,22.3,39,1.78,1.56,False,False,False
1742145615.4577749,23.5,22.2,39,1.77,1.55,False,False,False
1742145645.5567684,23.6,22.3,39,1.78,1.56,False,False,False
1742145675.6604345,23.6,22.3,39,1.78,1.56,False,False,False
1742145705.7586014,23.6,22.3,39,1.78,1.56,False,False,False
1742145735.8649118,23.6,22.3,39,1.78,1.56,False,False,False
1742145765.94546,23.6,22.3,39,1.78,1.56,False,False,False
1742145796.0248368,23.6,22.3,39,1.78,1.56,False,False,False
1742145826.102951,23.6,22.3,39,1.78,1.56,False,False,False
1742145856.2116232,23.6,22.3,39,1.78,1.56,False,False,False
1742145886.3168232,23.6,22.3,39,1.78,1.56,False,False,False
1742145916.413341,23.6,22.3,39,1.78,1.56,False,False,False
1742145946.511559,23.6,22.3,39,1.78,1.56,False,False,False
1742145976.6065257,23.6,22.3,39,1.78,1.56,False,False,False
1742146006.706323,23.6,22.3,39,1.78,1.56,False,False,False
1742146036.8072252,23.6,22.3,39,1.78,1.56,False,False,False
1742146066.9078348,23.6,22.3,39,1.78,1.56,False,False,False
1742146097.009959,23.6,22.3,39,1.78,1.56,False,False,False
1742146127.0849636,23.6,22.3,39,1.78,1.56,False,False,False
1742146157.1766546,23.6,22.3,39,1.78,1.56,False,False,False
1742146187.2875354,23.6,22.3,39,1.78,1.56,False,False,False
1742146217.3709555,23.6,22.3,39,1.78,1.56,False,False,False
1742146247.4774773,23.6,22.3,39,1.78,1.56,False,False,False
1742146277.5771213,23.6,22.3,39,1.78,1.56,False,False,False
1742146307.6902742,23.6,22.3,39,1.78,1.56,False,False,False
1742146337.7884314,23.6,22.3,39,1.78,1.56,False,False,False
1742146367.955014,23.6,22.3,39,1.78,1.56,False,False,False
1742146398.0339978,23.6,22.3,39,1.78,1.56,False,False,False
1742146428.1282227,23.6,22.3,39,1.78,1.56,False,False,False
1742146458.2484422,23.6,22.3,39,1.78,1.56,False,False,False
1742146488.3424737,23.7,22.4,40,1.76,1.54,False,False,False
1742146518.4263513,23.7,22.4,40,1.76,1.54,False,False,False
1742146548.5191784,23.7,22.4,40,1.76,1.54,False,False,False
1742146578.6182125,23.7,22.4,40,1.76,1.54,False,False,False
1742146608.7192857,23.7,22.4,40,1.76,1.54,False,False,False
1742146638.8317392,23.7,22.4,40,1.76,1.54,False,False,False
1742146668.907941,23.7,22.4,40,1.76,1.54,False,False,False
1742146698.998211,23.7,22.4,40,1.76,1.54,False,False,False
1742146729.0857055,23.7,22.4,40,1.76,1.54,False,False,False
1742146759.183454,23.7,22.4,40,1.76,1.54,False,False,False
